participant,trial_id,test_language,word,language_l1,input_text,typing_onset,typing_offset,orthography,phonology,translation_english_orthography,translation_english_phonology,ipa_english,translation_catalan_orthography,translation_catalan_phonology,translation_spanish_orthography,translation_spanish_phonology,lev_engspa,sim_engspa,sim_engspa_broad,lev_engcat,sim_engcat,sim_engcat_broad,lev_spacat,sim_spacat,sim_spacat_broad,frequency_zipf,soundfile,practice,length,accuracy
5ebef0ede70ab7160edd7ba5,44,Spanish,gorrion,English,orang,1.828999996,2.927999973,gorrión,/ɡoˈrjon/,sparrow,/ˈspærəʊ/,spærəʊ,pardal,/pərˈdaɫ/,gorrión,/ɡoˈrjon/,0.833333333333333,0.277777777777777,0.277777777777777,0.766666666666666,0.388888888888888,0.388888888888888,0.566666666666666,0.255555555555555,0.222222222222222,1.56820172,Sounds/spa_gorrion.wav,FALSE,7,0.0408163265306122
5ebef0ede70ab7160edd7ba5,45,Spanish,gorro,English,goat,1.56099987,2.777999878,gorro,/ˈɡo.ro/,hat,/hæt/,hæt,gorro,/ˈɡo.ru/,gorro,/ˈɡo.ro/,1,0,0,1,0,0,0.1,1,1,2.20951502,Sounds/spa_gorro.wav,FALSE,5,0.08
5ebef0ede70ab7160edd7ba5,46,Spanish,grifo,English,grief,0.546000004,1.412999868,grifo,/ˈɡɾi.fo/,tap,/tæp/,tæp,aixeta,/əˈʃɛ.tə/,grifo,/ˈɡɾi.fo/,1,0,0,0.9,0.316666666666666,0.316666666666666,0.76,0.2,0.2,1.96378783,Sounds/spa_grifo.wav,FALSE,5,0.12
5ebef0ede70ab7160edd7ba5,47,Spanish,guitarra,English,guitar,0.197000027,2.710000038,guitarra,/giˈta.ra/,guitar,/gɪˈtɑː/,gɪtɑɑ,guitarra,/giˈta.rə/,guitarra,/giˈta.ra/,0.316666666666666,0.724747474747474,0.724747474747474,0.383333333333333,0.724747474747474,0.724747474747474,0.133333333333333,0.972222222222222,0.972222222222222,2.86510398,Sounds/spa_guitarra.wav,FALSE,8,0.09375
5ebef0ede70ab7160edd7ba5,48,Spanish,gusano,English,soup,1.828999996,2.642999887,gusano,/ɡuˈsa.no/,worm,/wɜːm/,wɜɜm,cuc,/ˈkuk/,gusano,/ɡuˈsa.no/,0.883333333333333,0,0,1,0,0,0.616666666666666,0.322222222222222,0.322222222222222,2.6242821,Sounds/spa_gusano.wav,FALSE,6,0.0277777777777778
5ebef0ede70ab7160edd7ba5,49,Spanish,hormiga,English,cheese,1.695000172,2.630000114,hormiga,/oɾˈmi.ɣa/,ant,/ænt/,ænt,formiga,/furˈmi.ɡə/,hormiga,/oɾˈmi.ɣa/,0.783333333333333,0.199999999999999,0.166666666666666,0.814285714285714,0,0,0.428571428571428,0.383882783882783,0.498168498168498,2.04532298,Sounds/spa_hormiga.wav,FALSE,7,0
5ebef0ede70ab7160edd7ba5,50,Spanish,jirafa,English,what,1.394999981,2.535000086,jirafa,/xi'ɾa.fa/,giraffe,/ʤɪˈrɑːf/,ʤɪrɑɑf,girafa,/ʒiˈɾa.fə/,jirafa,/xi'ɾa.fa/,0.633333333333333,0.477777777777777,0.711111111111111,0.6,0.477777777777777,0.677777777777777,0.233333333333333,0.722222222222222,0.722222222222222,1.91907809,Sounds/spa_jirafa.wav,FALSE,6,0.0277777777777778
5ebef0ede70ab7160edd7ba5,51,Spanish,ladrillo,English,read,1.809999943,2.493000031,ladrillo,/laˈdɾi.ʎo/,brick,/brɪk/,brɪk,maó,/məˈo/,ladrillo,/laˈdɾi.ʎo/,0.9,0.285714285714285,0.285714285714285,0.9,0.05,0,0.785714285714285,0.247619047619047,0.247619047619047,2.35602586,Sounds/spa_ladrillo.wav,FALSE,8,0.015625
5ebef0ede70ab7160edd7ba5,52,Spanish,lapiz,English,lap,2.991999865,3.573999882,lápiz,/ˈla.piθ/,pencil,/ˈpɛnsl/,pɛnsl,llapis,/ˈʎa.pis/,lápiz,/ˈla.piθ/,0.88,0.333333333333333,0.533333333333333,0.76,0.533333333333333,0.533333333333333,0.2,0.679999999999999,0.919999999999999,2.79098848,Sounds/spa_lapiz.wav,FALSE,5,0.08
5ebef0ede70ab7160edd7ba5,53,Spanish,leche,English,lettuce,0.945000172,2.055999994,leche,/ˈle.t͡ʃe/,milk,/mɪlk/,mɪlk,llet,/ˈʎet/,leche,/ˈle.t͡ʃe/,0.8,0.25,0.25,0.85,0.166666666666666,0.166666666666666,0.65,0.285714285714285,0.435714285714285,3.30059548,Sounds/spa_leche.wav,FALSE,7,0.0612244897959184
5ebef0ede70ab7160edd7ba5,54,Spanish,lengua,English,langauge,0.580000162,2.410000086,lengua,/ˈleɲ.ɡwa/,tongue,/tʌŋ/,tʌŋ,llengua,/ˈʎeŋ.ɡwə/,lengua,/ˈleɲ.ɡwa/,0.85,0.111111111111111,0.211111111111111,0.616666666666666,0.333333333333333,0.333333333333333,0.333333333333333,0.555555555555555,0.755555555555555,3.22010809,Sounds/spa_lengua.wav,FALSE,8,0.0625
5ebef0ede70ab7160edd7ba5,55,Spanish,leon,English,lyon,0.813000202,2.122000217,león,/leˈon/,lion,/ˈlaɪən/,laɪən,lleó,/ʎəˈo/,león,/leˈon/,0.3,0.677777777777777,0.677777777777777,0.7,0.25,0.37,0.5,0.452380952380952,0.602380952380952,2.86510398,Sounds/spa_leon.wav,FALSE,4,0.125
5ebef0ede70ab7160edd7ba5,56,Spanish,libro,English,book,0.746999979,1.561000109,libro,/ˈli.βɾo/,book,/bʊk/,bʊk,llibre,/ˈʎi.βɾə/,libro,/ˈli.βɾo/,0.78,0.0666666666666666,0.0666666666666666,0.78,0.0666666666666666,0.0666666666666666,0.24,0.666666666666666,0.786666666666666,3.82256034,Sounds/spa_libro.wav,FALSE,5,0.04
5ebef0ede70ab7160edd7ba5,57,Spanish,loro,English,laura,1.062999964,4.57799983,loro,/loˈɾo/,parrot,/ˈpærət/,pærət,lloro,/ʎoˈɾu/,loro,/loˈɾo/,1,0.266666666666666,0.266666666666666,1,0.04,0.2,0.25,0.666666666666666,0.816666666666666,2.23044892,Sounds/spa_loro.wav,FALSE,5,0.08
5ebef0ede70ab7160edd7ba5,58,Spanish,luna,English,moon,0.945999861,1.852999926,luna,/'lu.na/,moon,/muːn/,muun,lluna,/ˈʎu.nə/,luna,/'lu.na/,0.7,0.5,0.5,0.75,0.5,0.5,0.35,0.583333333333333,0.733333333333333,3.43885866,Sounds/spa_luna.wav,FALSE,4,0
5ebef0ede70ab7160edd7ba5,59,Spanish,mano,English,man,1.128999949,1.894999981,mano,/'ma.no/,hand,/hænd/,hænd,mà,/ˈma/,mano,/'ma.no/,0.5,0.5,0.5,0.725,0.25,0.25,0.375,0.791666666666666,0.791666666666666,4.02730883,Sounds/spa_mano.wav,FALSE,4,0.1875
5ebef0ede70ab7160edd7ba5,60,Spanish,manzana,English,sigh,1.911000013,3.891000032,manzana,/maŋˈθa.na/,apple,/ˈæpl/,æpəl,poma,/ˈpo.ma/,manzana,/maŋˈθa.na/,0.928571428571428,0.142857142857142,0.142857142857142,1,0.333333333333333,0.333333333333333,0.671428571428571,0.363636363636363,0.363636363636363,2.89762709,Sounds/spa_manzana.wav,FALSE,7,0
5ebef0ede70ab7160edd7ba5,61,Spanish,mariposa,English,marry,0.380999804,1.56099987,mariposa,/ma.ɾiˈpo.sa/,butterfly,/ˈbʌtəflaɪ/,bʌtəflaɪ,papallona,/pə.pəˈʎo.nə/,mariposa,/ma.ɾiˈpo.sa/,0.675,0.275,0.25,0.575,0.225,0.2,0.674999999999999,0.291666666666666,0.291666666666666,2.44715803,Sounds/spa_mariposa.wav,FALSE,8,0.046875
5ebef0ede70ab7160edd7ba5,62,Spanish,martillo,English,martini,0.529999971,3.042000055,martillo,/marˈti.ʎo/,hammer,/ˈhæmə/,hæmə,martell,/mərˈteʎ/,martillo,/marˈti.ʎo/,0.757142857142857,0.229437229437229,0.229437229437229,0.916666666666666,0.4,0.4,0.242857142857142,0.829670329670329,0.829670329670329,2.69722934,Sounds/spa_martillo.wav,FALSE,8,0.078125
5ebef0ede70ab7160edd7ba5,63,Spanish,mesa,English,table,0.647000074,2.15199995,mesa,/'me.sa/,table,/ˈteɪbl/,teɪbl,taula,/ˈtaw.ɫə/,mesa,/'me.sa/,0.7,0.222222222222222,0.222222222222222,0.64,0.633333333333333,0.633333333333333,0.88,0.222222222222222,0.222222222222222,3.65906007,Sounds/spa_mesa.wav,FALSE,5,0
5ebef0ede70ab7160edd7ba5,64,Spanish,moneda,English,money,1.196000099,2.375999928,moneda,/mo'ne.ða/,coin,/kɔɪn/,kɔɪn,moneda,/muˈnɛ.ðə/,moneda,/mo'ne.ða/,0.85,0.366666666666666,0.366666666666666,0.85,0.311111111111111,0.311111111111111,0.2,0.916666666666666,0.916666666666666,2.87563994,Sounds/spa_moneda.wav,FALSE,6,0.111111111111111
5ebef0ede70ab7160edd7ba5,65,Spanish,mono,English,man,0.496000051,1.098999977,mono,/'mo.no/,monkey,/ˈmʌŋki/,mʌŋkɪ,mico,/ˈmi.ku/,mono,/'mo.no/,0.7,0.535555555555555,0.535555555555555,0.42,0.677777777777777,0.677777777777777,0.6,0.541666666666666,0.541666666666666,3.13956427,Sounds/spa_mono.wav,FALSE,4,0.125
5ebef0ede70ab7160edd7ba5,66,Spanish,moto,English,motto,0.695999861,1.809999943,moto,/'mo.to/,motorbike,/ˈməʊtəˌbaɪk/,məʊtəbaɪk,moto,/ˈmo.tu/,moto,/'mo.to/,0.488888888888888,0.437321937321937,0.437321937321937,0.488888888888888,0.4002849002849,0.4002849002849,0.1,1,1,2.85369821,Sounds/spa_moto.wav,FALSE,5,0.16
5ebef0ede70ab7160edd7ba5,67,Spanish,muneca,English,where,3.441999912,4.424000025,muñeca,/mu'ɲe.ka/,doll,/dɒl/,dɒl,nina,/ˈni.nə/,muñeca,/mu'ɲe.ka/,0.916666666666666,0.111111111111111,0.111111111111111,1,0.1,0,0.716666666666666,0.233333333333333,0.233333333333333,3.09342169,Sounds/spa_muneca.wav,FALSE,6,0.0277777777777778
5ebef0ede70ab7160edd7ba5,68,Spanish,naranja,English,neighbour,2.161000013,3.735000134,naranja,/naˈɾaŋ.xa/,orange,/ˈɒrɪnʤ/,ɒrɪnʤ,taronja,/təˈɾɔɲ.ʒə/,naranja,/naˈɾaŋ.xa/,0.928571428571428,0.166666666666666,0.166666666666666,0.9,0,0.142857142857142,0.628571428571428,0.238095238095238,0.323809523809523,2.89320675,Sounds/spa_naranja.wav,FALSE,9,0.0123456790123457
5ebef0ede70ab7160edd7ba5,69,Spanish,nariz,English,nap,1.661000013,4.489000082,nariz,/naˈɾiθ/,nose,/nəʊz/,nəʊz,nas,/nas/,nariz,/naˈɾiθ/,0.54,0.388888888888888,0.388888888888888,0.425,0.494047619047619,0.494047619047619,0.38,0.6,0.8,3.35063561,Sounds/spa_nariz.wav,FALSE,5,0.08
5ebef0ede70ab7160edd7ba5,71,Spanish,ombligo,English,oblique,0.912999868,2.177999973,ombligo,/omˈbli.ɣo/,belly button,/ˈbɛli ˈbʌtn/,bɛlibʌtn,melic,/məˈɫik/,ombligo,/omˈbli.ɣo/,0.675,0.483333333333333,0.483333333333333,0.5375,0.387179487179487,0.362179487179487,0.5,0.476190476190476,0.476190476190476,2.1172713,Sounds/spa_ombligo.wav,FALSE,7,0.0612244897959184
5ebef0ede70ab7160edd7ba5,72,Spanish,osito,English,pig,1.663000107,2.642999887,osito,/o'si.to/,teddy bear,/ˈtɛdi beə/,tɛdibeə,osset,/u'set/,osito,/o'si.to/,0.685714285714285,0.214285714285714,0.214285714285714,0.728571428571428,0.181818181818181,0.181818181818181,0.26,0.711111111111111,0.711111111111111,2.34635297,Sounds/spa_osito.wav,FALSE,5,0.04
5ebef0ede70ab7160edd7ba5,73,Spanish,oveja,English,obey,0.381000042,1.249000072,oveja,/o.'βe.xa/,sheep,/ʃiːp/,ʃiip,ovella,/uˈbɛ.ʎə/,oveja,/o.'βe.xa/,0.7,0.133333333333333,0.133333333333333,0.78,0.133333333333333,0.133333333333333,0.48,0.44,0.4,2.42160393,Sounds/spa_oveja.wav,FALSE,5,0.08
5ebef0ede70ab7160edd7ba5,74,Spanish,pajaro,English,backpack,0.847000122,2.510999918,pájaro,/'pa.xa.ɾo/,bird,/bɜːd/,bɜɜd,ocell,/uˈseʎ/,pájaro,/'pa.xa.ɾo/,0.883333333333333,0.155555555555555,0.155555555555555,0.85,0.166666666666666,0.166666666666666,0.916666666666666,0,0,2.98362629,Sounds/spa_pajaro.wav,FALSE,8,0.015625
5ebef0ede70ab7160edd7ba5,75,Spanish,pan,English,ban,1.312999964,1.878000021,pan,/pan/,bread,/brɛd/,brɛd,pa,/pa/,pan,/pan/,0.7,0.15,0.15,1,0.15,0.15,0.333333333333333,0.966666666666666,0.966666666666666,3.30276371,Sounds/spa_pan.wav,FALSE,3,0.222222222222222
5ebef0ede70ab7160edd7ba5,76,Spanish,panal,English,pan,0.746999979,2.737999916,pañal,/paˈɲal/,nappy,/ˈnæpi/,næpɪ,bolquer,/buɫˈke/,pañal,/paˈɲal/,1,0.355555555555555,0.355555555555555,0.76,0,0,0.84,0.32,0.32,2.21484385,Sounds/spa_panal.wav,FALSE,5,0.08
5ebef0ede70ab7160edd7ba5,77,Spanish,pantalon,English,pants,0.546000004,1.411000013,pantalón,/paŋ.taˈlon/,trousers,/ˈtraʊzəz/,traʊzəz,pantalons,/pən.təˈɫons/,pantalón,/paŋ.taˈlon/,0.775,0.266666666666666,0.266666666666666,0.744444444444444,0.272222222222222,0.25,0.333333333333333,0.755773420479302,0.755773420479302,2.50105926,Sounds/spa_pantalon.wav,FALSE,8,0.0625
5ebef0ede70ab7160edd7ba5,78,Spanish,pastel,English,pasta,0.398000002,1.744999886,pastel,/pas'tel/,cake,/keɪk/,keɪk,pastís,/ˈpas.tis/,pastel,/pas'tel/,0.783333333333333,0.266666666666666,0.2,0.683333333333333,0.411111111111111,0.344444444444444,0.166666666666666,0.861111111111111,0.861111111111111,3.35679046,Sounds/spa_pastel.wav,FALSE,6,0.111111111111111
5ebef0ede70ab7160edd7ba5,79,Spanish,patata,English,potato,1.694000006,4.185000181,patata,/pa'ta.ta/,potato,/pəˈteɪtəʊ/,pəteɪtəʊ,patata,/pəˈta.tə/,patata,/pa'ta.ta/,0.4,0.657738095238095,0.657738095238095,0.175,0.860119047619047,0.860119047619047,0.266666666666666,0.861111111111111,0.861111111111111,2.05690485,Sounds/spa_patata.wav,FALSE,6,0.111111111111111
5ebef0ede70ab7160edd7ba5,80,Spanish,pato,English,patio,1.928999901,3.167000055,pato,/'pa.to/,duck,/dʌk/,dʌk,ànec,/ˈa.nək/,pato,/'pa.to/,1,0.183333333333333,0.183333333333333,0.325,0.285714285714285,0.285714285714285,1,0.333333333333333,0.333333333333333,2.7930916,Sounds/spa_pato.wav,FALSE,5,0.16
5ebef0ede70ab7160edd7ba5,81,Spanish,pelota,English,bike,1.628000021,2.342999935,pelota,/pe'lo.ta/,ball,/bɔːl/,bɔɔl,pilota,/piˈɫɔ.tə/,pelota,/pe'lo.ta/,0.716666666666666,0.355555555555555,0.355555555555555,0.716666666666666,0.3,0.3,0.2,0.916666666666666,0.916666666666666,3.22659991,Sounds/spa_pelota.wav,FALSE,6,0
5ebef0ede70ab7160edd7ba5,82,Spanish,perro,English,pig,1.211999893,1.760999918,perro,/'pe.ro/,dog,/dɒg/,dɒg,gos,/ˈɡos/,perro,/'pe.ro/,1,0,0,0.6,0.333333333333333,0.333333333333333,1,0.285714285714285,0.285714285714285,3.83972938,Sounds/spa_perro.wav,FALSE,5,0.04
5ebef0ede70ab7160edd7ba5,83,Spanish,pez,English,den,1.312000036,2.559999943,pez,/ˈpeθ/,fish,/fɪʃ/,fɪʃ,peix,/ˈpeʃ/,pez,/ˈpeθ/,0.4,0.422222222222222,0.555555555555555,0.266666666666666,0.622222222222222,0.555555555555555,0.133333333333333,0.966666666666666,1,3.04921802,Sounds/spa_pez.wav,FALSE,3,0.111111111111111
5ebef0ede70ab7160edd7ba5,84,Spanish,pie,English,pi,1.263000011,1.809999943,pie,/'pje/,foot,/fʊt/,fʊt,peu,/pɛw/,pie,/'pje/,0.799999999999999,0.0666666666666666,0,0.799999999999999,0.0666666666666666,0,0.666666666666666,0.833333333333333,0.833333333333333,3.63377135,Sounds/spa_pie.wav,FALSE,3,0.222222222222222
5ebef0ede70ab7160edd7ba5,85,Spanish,pierna,English,balcony,2.243000031,3.440999985,pierna,/'pjer.na/,leg,/lɛg/,lɛg,cama,/ˈka.mə/,pierna,/'pjer.na/,0.75,0.333333333333333,0.333333333333333,1,0.166666666666666,0.166666666666666,0.866666666666666,0.266666666666666,0.2,3.33122478,Sounds/spa_pierna.wav,FALSE,7,0.0204081632653061
5ebef0ede70ab7160edd7ba5,87,Spanish,platano,English,black,0.313999891,1.333999872,plátano,/'pla.ta.no/,banana,/bəˈnɑːnə/,bənɑɑnə,plàtan,,plátano,/'pla.ta.no/,0.6,0.276190476190476,0.276190476190476,0.642857142857142,0.393406593406593,0.393406593406593,0.185714285714285,0.877289377289377,0.877289377289377,2.11394335,Sounds/spa_platano.wav,FALSE,7,0.0408163265306122
5ebef0ede70ab7160edd7ba5,88,Spanish,plato,English,door,1.544999838,2.093999863,plato,/'pla.to/,plate,/pleɪt/,pleɪt,plat,,plato,/'pla.to/,0.48,0.833333333333333,0.833333333333333,0.48,0.877777777777777,0.877777777777777,0.1,0.966666666666666,0.966666666666666,3.06295783,Sounds/spa_plato.wav,FALSE,5,0
5ebef0ede70ab7160edd7ba5,89,Spanish,pluma,English,pluto,0.514000177,1.460000038,pluma,/'plu.ma/,feather,/ˈfɛðə/,fɛðə,ploma,,pluma,/'plu.ma/,0.919999999999999,0.04,0,0.68,0.262222222222222,0.222222222222222,0.24,0.899999999999999,0.899999999999999,2.6599162,Sounds/spa_pluma.wav,FALSE,5,0.12
5ebef0ede70ab7160edd7ba5,90,Spanish,pollo,English,pollen,1.744999886,3.674999952,pollo,/ˈpo.ʎo/,chicken,/ˈʧɪkɪn/,ʧɪkɪn,pollastre,,pollo,/ˈpo.ʎo/,1,0,0,0.8625,0.125,0.25,0.5625,0.479166666666666,0.479166666666666,3.29402509,Sounds/spa_pollo.wav,FALSE,6,0.111111111111111
5ebef0ede70ab7160edd7ba5,91,Spanish,puerta,English,poor,3.958999872,4.657000065,puerta,/'pwer.ta/,door,/dɔː/,dɔɔ,porta,,puerta,/'pwer.ta/,0.816666666666666,0.0555555555555555,0.0555555555555555,0.64,0.25,0.25,0.4,0.684343434343434,0.684343434343434,4.13614959,Sounds/spa_puerta.wav,FALSE,6,0.0555555555555556
5ebef0ede70ab7160edd7ba5,92,Spanish,sandwich,English,sandwich,0.651000023,5.250999928,sándwich,/'sand.wi͡ʃ/,sandwich,/ˈsænwɪʤ/,sænwɪʤ,sàndvitx,,sandwich,/'sand.wi͡ʃ/,0.285714285714285,0.818681318681318,0.818681318681318,0.3,0.672222222222222,0.638888888888888,0.371428571428571,0.666300366300366,0.78058608058608,3.02857125,Sounds/spa_sandwich.wav,FALSE,8,0.109375
5ebef0ede70ab7160edd7ba5,93,Spanish,sol,English,sun,1.228000164,2.060000181,sol,/'sol/,sun,/sʌn/,sʌn,sol,,sol,/'sol/,0.2,0.788888888888888,0.722222222222222,0.2,0.788888888888888,0.722222222222222,0,1,1,3.56466606,Sounds/spa_sol.wav,FALSE,3,0.111111111111111
5ebef0ede70ab7160edd7ba5,94,Spanish,tambor,English,tamb,0.798000097,11.24000001,tambor,/tam.'bor/,drum,/drʌm/,drʌm,tambor,,tambor,/tam.'bor/,0.683333333333333,0.3,0.3,0.96,0.342222222222222,0.342222222222222,0.3,0.866161616161616,0.866161616161616,2.29003461,Sounds/spa_tambor.wav,FALSE,6,0.111111111111111
5ebef0ede70ab7160edd7ba5,95,Spanish,tenedor,English,door,1.413000107,1.947999954,tenedor,/te.ne.'ðor/,fork,/fɔːk/,fɔɔk,forquilla,,tenedor,/te.ne.'ðor/,0.785714285714285,0.285714285714285,0.285714285714285,0.485714285714285,0.53030303030303,0.53030303030303,0.885714285714285,0.142857142857142,0.142857142857142,2.39794001,Sounds/spa_tenedor.wav,FALSE,7,0.0408163265306122
5ebef0ede70ab7160edd7ba5,97,Spanish,tijeras,English,tiara,1.678000212,6.851000071,tijeras,/ti'xe.ɾas/,scissors,/ˈsɪzəz/,sɪzəz,tisores,,tijeras,/ti'xe.ɾas/,0.528571428571428,0.166666666666666,0.166666666666666,0.3,0.166666666666666,0.166666666666666,0.285714285714285,0.738095238095238,0.738095238095238,2.45939249,Sounds/spa_tijeras.wav,FALSE,7,0.0816326530612245
5ebef0ede70ab7160edd7ba5,98,Spanish,tobogan,English,tobacco,1.411999941,2.825999975,tobogán,/to.βoˈɣan/,slide,/slaɪd/,slaɪd,tobogan,,tobogán,/to.βoˈɣan/,0.7,0.195238095238095,0.166666666666666,0.7,0.195238095238095,0.166666666666666,0.114285714285714,0.976190476190476,0.976190476190476,1.74036269,Sounds/spa_tobogan.wav,FALSE,7,0.0612244897959184
5ebef0ede70ab7160edd7ba5,99,Spanish,tomate,English,tomato,0.413000107,3.990999937,tomate,/to'ma.te/,tomato,/təˈmɑːtəʊ/,təmɑɑtəʊ,tomàquet,,tomate,/to'ma.te/,0.375,0.699404761904761,0.699404761904761,0.4125,0.4625,0.4625,0.485714285714285,0.782051282051282,0.782051282051282,2.61595005,Sounds/spa_tomate.wav,FALSE,6,0.138888888888889
5ebef0ede70ab7160edd7ba5,100,Spanish,toro,English,child,1.796000004,2.695999861,toro,/ˈto.ɾo/,bull,/bʊl/,bʊl,toro,,toro,/ˈto.ɾo/,1,0.216666666666666,0.416666666666666,1,0.3,0.5,0.1,1,1,2.69108149,Sounds/spa_toro.wav,FALSE,5,0
5ebef0ede70ab7160edd7ba5,101,Spanish,tren,English,ren,1.828999996,2.775000095,tren,/ˈtɾen/,train,/treɪn/,treɪn,tren,,tren,/ˈtɾen/,0.18,0.806666666666666,0.966666666666666,0.48,0.784444444444444,0.944444444444444,0,1,1,3.47041049,Sounds/spa_tren.wav,FALSE,4,0.1875
5ebef0ede70ab7160edd7ba5,102,Spanish,ventana,English,bus,1.661999941,2.226999998,ventana,/beŋ.'ta.na/,window,/ˈwɪndəʊ/,wɪndəʊ,finestra,,ventana,/beŋ.'ta.na/,0.942857142857142,0.277655677655677,0.249084249084249,0.5375,0.410714285714285,0.410714285714285,0.625,0.266666666666666,0.266666666666666,3.48387245,Sounds/spa_ventana.wav,FALSE,7,0
5ebef0ede70ab7160edd7ba5,103,Spanish,zanahoria,English,sanitiser,2.243000031,4.269000053,zanahoria,/θa.naˈo.ɾja/,carrot,/ˈkærət/,kærət,pastanaga,,zanahoria,/θa.naˈo.ɾja/,0.8625,0.15,0.25,0.788888888888888,0.33015873015873,0.285714285714285,0.888888888888888,0.272331154684095,0.383442265795206,2.13672057,Sounds/spa_zanahoria.wav,FALSE,9,0.0246913580246914
5ec27b1c7207c90574afa448,2,Spanish,avestruz,English,rules,1.943000078,2.625,avestruz,/a'βes.tɾuθ/,ostrich,/ˈɒstrɪʧ/,ɒstrɪʧ,estruç,/əsˈtɾus/,avestruz,/a'βes.tɾuθ/,0.5375,0.394047619047619,0.619047619047619,0.466666666666666,0.422222222222222,0.722222222222222,0.2875,0.663095238095238,0.738095238095238,1.5563025,Sounds/spa_avestruz.wav,FALSE,8,0.015625
5ec27b1c7207c90574afa448,3,Spanish,barco,English,bar,1.378000021,2.473999977,barco,/ˈbaɾ.ko/,boat,/bəʊt/,bəʊt,vaixell,/bəˈʃeʎ/,barco,/ˈbaɾ.ko/,0.7,0.468888888888888,0.468888888888888,0.559999999999999,0.544444444444444,0.544444444444444,0.76,0.366666666666666,0.366666666666666,3.54851226,Sounds/spa_barco.wav,FALSE,5,0.12
5ec27b1c7207c90574afa448,4,Spanish,biberon,English,babble,3.122000217,7.845000029,biberón,/biβeˈɾon/,bottle,/ˈbɒtl/,bɒtl,biberó,/bi.βəˈɾo/,biberón,/biβeˈɾon/,0.628571428571428,0.253246753246753,0.396103896103896,0.683333333333333,0.283333333333333,0.45,0.199999999999999,0.935897435897435,0.935897435897435,1.88081359,Sounds/spa_biberon.wav,FALSE,7,0.0408163265306122
5ec27b1c7207c90574afa448,5,Spanish,bici,English,delightful,1.745000124,5.052000046,bici,/ˈbi.θi/,bike,/baɪk/,baɪk,bici,/ˈbi.si/,bici,/ˈbi.θi/,0.6,0.625,0.625,0.6,0.625,0.625,0.1,0.975,1,2.33645973,Sounds/spa_bici.wav,FALSE,10,0.01
5ec27b1c7207c90574afa448,6,Spanish,boca,English,book,1.144999981,1.792999983,boca,/'bo.ka/,mouth,/maʊθ/,maʊθ,boca,/ˈbo.kə/,boca,/'bo.ka/,0.85,0.3,0.25,0.85,0.05,0,0.2,0.958333333333333,0.958333333333333,3.75898755,Sounds/spa_boca.wav,FALSE,4,0.125
5ec27b1c7207c90574afa448,7,Spanish,bocadillo,English,book,1.111999989,2.276000023,bocadillo,/bo.kaˈdi.ʎo/,sandwich,/ˈsænwɪʤ/,sænwɪʤ,entrepà,/ˌen.tɾəˈpa/,bocadillo,/bo.kaˈdi.ʎo/,0.712499999999999,0.25,0.25,0.785714285714285,0.153846153846153,0.153846153846153,0.825,0.183333333333333,0.183333333333333,2.29225607,Sounds/spa_bocadillo.wav,FALSE,9,0.0246913580246914
5ec27b1c7207c90574afa448,8,Spanish,bol,English,ball,0.529000044,1.061000109,bol,/'bol/,bowl,/bəʊl/,bəʊl,bol,/ˈbɔɫ/,bol,/'bol/,0.225,0.779761904761904,0.779761904761904,0.225,0.744047619047619,0.744047619047619,0,1,1,1.79239169,Sounds/spa_bol.wav,FALSE,4,0.125
5ec27b1c7207c90574afa448,9,Spanish,boli,English,baller,1.693000078,7.328999996,boli,/'bo.li/,pen,/pɛn/,pɛn,boli,/'bo.li'/,boli,/'bo.li/,1,0.283333333333333,0.233333333333333,1,0.283333333333333,0.233333333333333,0,1,1,1.11394335,Sounds/spa_boli.wav,FALSE,6,0.0555555555555556
5ec27b1c7207c90574afa448,10,Spanish,botella,English,potato,0.447000027,1.993000031,botella,/boˈte.ʎa/,bottle,/ˈbɒtl/,bɒtl,ampolla,/əmˈpo.ʎə/,botella,/boˈte.ʎa/,0.483333333333333,0.594444444444444,0.594444444444444,0.65,0.0666666666666666,0.0666666666666666,0.633333333333333,0.388888888888888,0.388888888888888,3.25358029,Sounds/spa_botella.wav,FALSE,7,0.0408163265306122
5ec27b1c7207c90574afa448,11,Spanish,boton,English,bottom,1.575999975,3.322000027,botón,/boˈton/,button,/ˈbʌtn/,bʌtən,botó,/buˈto/,botón,/boˈton/,0.16,0.899999999999999,0.899999999999999,0.42,0.677777777777777,0.677777777777777,0.279999999999999,0.899999999999999,0.899999999999999,2.96661099,Sounds/spa_boton.wav,FALSE,6,0.0833333333333333
5ec27b1c7207c90574afa448,12,Spanish,brazo,English,bar,1.659999847,4.684999943,brazo,/ˈbɾa.θo/,arm,/ɑːm/,ɑɑm,braç,/ˈbɾas/,brazo,/ˈbɾa.θo/,0.88,0,0,0.85,0,0,0.4,0.846666666666666,0.966666666666666,3.36530075,Sounds/spa_brazo.wav,FALSE,5,0.08
5ec27b1c7207c90574afa448,13,Spanish,buho,English,boy,0.513000011,1.076999903,búho,/ˈbu.o/,owl,/aʊl/,aʊl,mussol,/muˈsɔɫ/,búho,/ˈbu.o/,0.666666666666666,0.333333333333333,0.333333333333333,0.58,0.4,0.4,0.58,0.49,0.45,1.93951925,Sounds/spa_buho.wav,FALSE,4,0.0625
