participant,group,trial_id,test_language,country,word,input_text,typing_offset,consonant_ratio,vowel_ratio,onset,pthn,freq,stress_overlap
5eb9b011e926960deb4d6d91,ENG-SPA,32,Spanish,UK,cuchara,yogurt,13.22899985,0.28,0.2,different,3,7.61,0
5eb9b011e926960deb4d6d91,ENG-SPA,33,Spanish,UK,dedo,therefore,4.218999863,0.266666666666666,0.185185185185185,different,0,36.67,0
5eb9b011e926960deb4d6d91,ENG-SPA,34,Spanish,UK,ensalada,salad,2.767999887,0.461538461538461,0.205128205128205,different,0,17.02,0
5eb9b011e926960deb4d6d91,ENG-SPA,35,Spanish,UK,esponja,plonker,2.851000071,0.588888888888888,0.111111111111111,different,0,6.71,1
5eb9b011e926960deb4d6d91,ENG-SPA,36,Spanish,UK,estrella,australia,3.485000134,0.4,0,different,3,81.35,1
5eb9b011e926960deb4d6d91,ENG-SPA,37,Spanish,UK,flor,flower,1.299999952,0.444444444444444,0.037037037037037,same_consonant,1,22.76,1
5eb9b011e926960deb4d6d91,ENG-SPA,38,Spanish,UK,frambuesa,flamboinant,5.886999846,0.325,0.0833333333333333,different,0,1.88,0
5eb9b011e926960deb4d6d91,ENG-SPA,39,Spanish,UK,gafas,house,2.986000061,0.363636363636363,0,same_consonant,0,33.12,1
5eb9b011e926960deb4d6d91,ENG-SPA,40,Spanish,UK,galleta,men,8.183999777,0.377777777777777,0.0833333333333333,different,,,0
5eb9b011e926960deb4d6d91,ENG-SPA,41,Spanish,UK,gallina,hyena,5.032999992,0.34074074074074,0.074074074074074,different,16,11.37,0
5eb9b011e926960deb4d6d91,ENG-SPA,42,Spanish,UK,gato,moose,9.38300014,0.552380952380952,0.238095238095238,different,9,66.33,0
5eb9b011e926960deb4d6d91,ENG-SPA,43,Spanish,UK,globo,global,2.19900012,0.44,0.166666666666666,different,0,8.67,0
5eb9b011e926960deb4d6d91,ENG-SPA,44,Spanish,UK,gorrion,orange,2.684000015,0.266666666666666,0.138888888888888,different,,,0
5eb9b011e926960deb4d6d91,ENG-SPA,45,Spanish,UK,gorro,scary,3.984999895,0.380952380952381,0.0952380952380952,different,14,64.18,0
5eb9b011e926960deb4d6d91,ENG-SPA,46,Spanish,UK,grifo,greeve,4.415999889,0.183333333333333,0,different,8,14.75,0
5eb9b011e926960deb4d6d91,ENG-SPA,47,Spanish,UK,guitarra,guitar,3.551000118,0.4,0.333333333333333,same_consonant,0,15.59,1
5eb9b011e926960deb4d6d91,ENG-SPA,48,Spanish,UK,gusano,food,4.483999968,0.296296296296296,0.074074074074074,different,8,10.12,0
5eb9b011e926960deb4d6d91,ENG-SPA,49,Spanish,UK,hormiga,foggy,7.267000198,0.296296296296296,0.074074074074074,different,9,5.35,0
5eb9b011e926960deb4d6d91,ENG-SPA,50,Spanish,UK,jirafa,raffle,3.035000086,0.496969696969697,0.303030303030303,different,0,1.49,0
5eb9b011e926960deb4d6d91,ENG-SPA,51,Spanish,UK,ladrillo,drink,1.438000202,0.375757575757575,0.181818181818181,different,8,10.18,0
5eb9b011e926960deb4d6d91,ENG-SPA,52,Spanish,UK,lapiz,puppies,7.414999962,0.2,0,different,0,9.86,0
5eb9b011e926960deb4d6d91,ENG-SPA,53,Spanish,UK,leche,lettuce,1.549999952,0.25,0,different,0,42.53,1
5eb9b011e926960deb4d6d91,ENG-SPA,54,Spanish,UK,lengua,language,2.182999849,0.325925925925925,0.111111111111111,different,3,31.16,1
5eb9b011e926960deb4d6d91,ENG-SPA,55,Spanish,UK,leon,leon,3.315999985,0.444444444444444,0.222222222222222,same_consonant,1,15.35,1
5eb9b011e926960deb4d6d91,ENG-SPA,56,Spanish,UK,libro,girl,3.850000143,0.216666666666666,0.125,different,3,176.98,0
5eb9b011e926960deb4d6d91,ENG-SPA,57,Spanish,UK,loro,law,2.26699996,0.311111111111111,0.222222222222222,different,2,3.27,0
5eb9b011e926960deb4d6d91,ENG-SPA,58,Spanish,UK,luna,nightime,3.617000103,0.399999999999999,0.285714285714285,different,6,49.96,1
5eb9b011e926960deb4d6d91,ENG-SPA,59,Spanish,UK,mano,man,1.082999945,0.3,0.208333333333333,different,2,279.65,0
5eb9b011e926960deb4d6d91,ENG-SPA,60,Spanish,UK,manzana,sunny,3.631000042,0.08,0,different,0,23.67,0
5eb9b011e926960deb4d6d91,ENG-SPA,61,Spanish,UK,mariposa,imposter,2.169000149,0.116666666666666,0.25,different,0,5.51,0
5eb9b011e926960deb4d6d91,ENG-SPA,62,Spanish,UK,martillo,martini,8.334000111,0.181818181818181,0.0909090909090909,different,0,12.47,0
5eb9b011e926960deb4d6d91,ENG-SPA,63,Spanish,UK,mesa,clever,3.117000103,0.148148148148148,0.222222222222222,different,1,105.63,0
5eb9b011e926960deb4d6d91,ENG-SPA,64,Spanish,UK,moneda,money,1.301000118,0.293333333333333,0.166666666666666,different,6,9.75,1
5eb9b011e926960deb4d6d91,ENG-SPA,65,Spanish,UK,mono,money,1.335000038,0.4,0.148148148148148,same_consonant,1,33.51,1
5eb9b011e926960deb4d6d91,ENG-SPA,66,Spanish,UK,moto,motor,4.500999928,0.307692307692307,0.205128205128205,same_consonant,0,0.75,1
5eb9b011e926960deb4d6d91,ENG-SPA,67,Spanish,UK,muneca,shaker,1.832999945,0.251851851851851,0.111111111111111,different,5,24.76,1
5eb9b011e926960deb4d6d91,ENG-SPA,68,Spanish,UK,naranja,narrative,2.215999842,0.166666666666666,0,different,0,22.31,0
5eb9b011e926960deb4d6d91,ENG-SPA,69,Spanish,UK,nariz,narritive,3.032999992,0.222222222222222,0.111111111111111,same_consonant,6,69.75,0
5eb9b011e926960deb4d6d91,ENG-SPA,70,Spanish,UK,ola,hello,1.348999977,0,0.142857142857142,different,8,21.25,0
5eb9b011e926960deb4d6d91,ENG-SPA,71,Spanish,UK,ombligo,party,6.101000071,0.328888888888888,0.222222222222222,different,,,0
5eb9b011e926960deb4d6d91,ENG-SPA,72,Spanish,UK,osito,looking,12.91799998,0.122222222222222,0.25,different,,,0
5eb9b011e926960deb4d6d91,ENG-SPA,73,Spanish,UK,oveja,oven,5.066999912,0,0,different,8,13.43,0
5eb9b011e926960deb4d6d91,ENG-SPA,74,Spanish,UK,pajaro,parking,2.032000065,0.34074074074074,0.148148148148148,different,7,45.45,0
5eb9b011e926960deb4d6d91,ENG-SPA,75,Spanish,UK,pan,pan,1.618000031,0.266666666666666,0,different,5,28.33,0
5eb9b011e926960deb4d6d91,ENG-SPA,76,Spanish,UK,panal,pannel,5.166999817,0.222222222222222,0.111111111111111,different,8,0.78,0
5eb9b011e926960deb4d6d91,ENG-SPA,77,Spanish,UK,pantalon,trousers,5.261000156,0.32,0.2,different,0,5.16,0
5eb9b011e926960deb4d6d91,ENG-SPA,78,Spanish,UK,pastel,pastel,4.782999992,0.12,0.2,different,8,45.06,1
5eb9b011e926960deb4d6d91,ENG-SPA,79,Spanish,UK,patata,potato,1.782999992,0.428571428571428,0.238095238095238,same_consonant,0,11.29,1
5eb9b011e926960deb4d6d91,ENG-SPA,80,Spanish,UK,pato,pardon,2.386000156,0.438095238095238,0.142857142857142,different,11,24.76,0
5eb9b011e926960deb4d6d91,ENG-SPA,81,Spanish,UK,pelota,pillow,1.116999865,0.429629629629629,0.074074074074074,different,5,104.96,1
5eb9b011e926960deb4d6d91,ENG-SPA,82,Spanish,UK,perro,money,1.48300004,0.361904761904761,0.0476190476190476,different,1,192.84,0
5eb9b011e926960deb4d6d91,ENG-SPA,83,Spanish,UK,pez,pairs,1.103000164,0.555555555555555,0.277777777777777,different,1,83.49,0
5eb9b011e926960deb4d6d91,ENG-SPA,84,Spanish,UK,pie,dad,2.032000065,0.266666666666666,0,different,5,64.92,0
5eb9b011e926960deb4d6d91,ENG-SPA,85,Spanish,UK,pierna,piano,1.715999842,0.0888888888888888,0,different,2,56.51,0
5eb9b011e926960deb4d6d91,ENG-SPA,86,Spanish,UK,pingüino,penguin,2.416999817,0.666666666666666,0.222222222222222,same_consonant,0,2.88,1
5eb9b011e926960deb4d6d91,ENG-SPA,87,Spanish,UK,platano,laminate,2.434999943,0.297435897435897,0.0769230769230769,different,0,10.73,0
5eb9b011e926960deb4d6d91,ENG-SPA,88,Spanish,UK,plato,plant,1.218999863,0.6,0.133333333333333,same_consonant,7,25.65,1
5eb9b011e926960deb4d6d91,ENG-SPA,89,Spanish,UK,pluma,bloomer,2.44900012,0.177777777777777,0,different,6,6.63,0
5eb9b011e926960deb4d6d91,ENG-SPA,90,Spanish,UK,pollo,boy,2.599999905,0.281481481481481,0.148148148148148,different,0,61.73,0
5eb9b011e926960deb4d6d91,ENG-SPA,91,Spanish,UK,puerta,bread,2.649999857,0.183333333333333,0,different,5,292.06,0
5eb9b011e926960deb4d6d91,ENG-SPA,92,Spanish,UK,sandwich,sandwich,3.252999783,0.594871794871794,0.282051282051282,same_consonant,0,21.92,1
5eb9b011e926960deb4d6d91,ENG-SPA,93,Spanish,UK,sol,beer,1.964999914,0.533333333333333,0.222222222222222,same_consonant,13,69.67,1
5eb9b011e926960deb4d6d91,ENG-SPA,94,Spanish,UK,tambor,trombone,5.082000017,0.386666666666666,0,different,4,8.47,0
5eb9b011e926960deb4d6d91,ENG-SPA,95,Spanish,UK,tenedor,tennis,1.618000031,0.28,0.0666666666666666,different,12,8.82,0
5eb9b011e926960deb4d6d91,ENG-SPA,96,Spanish,UK,tigre,tiger,2.117000103,0.373333333333333,0.2,same_consonant,0,18.53,1
5eb9b011e926960deb4d6d91,ENG-SPA,97,Spanish,UK,tijeras,gardens,11.00200009,0.411111111111111,0.305555555555555,different,1,6.69,0
5eb9b011e926960deb4d6d91,ENG-SPA,98,Spanish,UK,tobogan,tabogan,4.236000061,0.144444444444444,0.166666666666666,different,2,17.82,1
5eb9b011e926960deb4d6d91,ENG-SPA,99,Spanish,UK,tomate,tomato,5.634000063,0.461538461538461,0.333333333333333,same_consonant,0,5.9,1
5eb9b011e926960deb4d6d91,ENG-SPA,100,Spanish,UK,toro,toilet,1.217000008,0.476190476190476,0.238095238095238,different,6,27.51,0
5eb9b011e926960deb4d6d91,ENG-SPA,101,Spanish,UK,tren,trend,1.746000051,0.666666666666666,0.222222222222222,same_consonant,0,95.06,1
5eb9b011e926960deb4d6d91,ENG-SPA,102,Spanish,UK,ventana,banana,11.35599995,0.215384615384615,0.128205128205128,different,0,86,0
5eb9b011e926960deb4d6d91,ENG-SPA,103,Spanish,UK,zanahoria,hat,3.004999876,0.246153846153846,0.128205128205128,different,3,3.82,0
5eb9e9546dffac12320418e9,ENG-SPA,1,Spanish,UK,arbol,hello,2.180000067,0.25,0,different,5,65,0
5eb9e9546dffac12320418e9,ENG-SPA,2,Spanish,UK,avestruz,strol,1.928999901,0.542857142857142,0.142857142857142,different,0,0.94,0
5eb9e9546dffac12320418e9,ENG-SPA,3,Spanish,UK,barco,marco,1.898999929,0.4,0.111111111111111,same_consonant,5,95.78,1
5eb9e9546dffac12320418e9,ENG-SPA,4,Spanish,UK,biberon,mirino,1.746999979,0.29090909090909,0,same_consonant,0,50.75,0
5eb9e9546dffac12320418e9,ENG-SPA,5,Spanish,UK,bici,beefy,2.396999836,0.4,0.25,same_consonant,9,25.88,1
5eb9e9546dffac12320418e9,ENG-SPA,6,Spanish,UK,boca,burka,2.480000019,0.233333333333333,0.25,different,0,104.41,0
5eb9e9546dffac12320418e9,ENG-SPA,7,Spanish,UK,bocadillo,bucarigo,2.644999981,0.266666666666666,0.19047619047619,different,0,21.92,0
5eb9e9546dffac12320418e9,ENG-SPA,8,Spanish,UK,bol,ball,1.246999979,0.571428571428571,0.19047619047619,same_consonant,12,21.45,1
5eb9e9546dffac12320418e9,ENG-SPA,9,Spanish,UK,boli,burro,36.3440001,0.438095238095238,0.0952380952380952,different,7,24.73,0
5eb9e9546dffac12320418e9,ENG-SPA,10,Spanish,UK,botella,bodegna,3.012000084,0.4,0.133333333333333,same_consonant,0,50.75,0
5eb9e9546dffac12320418e9,ENG-SPA,11,Spanish,UK,boton,buton,1.84800005,0.666666666666666,0.148148148148148,same_consonant,0,28.25,0
5eb9e9546dffac12320418e9,ENG-SPA,12,Spanish,UK,brazo,brazo,1.579999924,0.133333333333333,0,different,5,65.41,0
5eb9e9546dffac12320418e9,ENG-SPA,13,Spanish,UK,buho,burro,1.962999821,0,0.333333333333333,different,10,5.61,0
5eb9e9546dffac12320418e9,ENG-SPA,14,Spanish,UK,burro,burro,2.097000122,0.281481481481481,0.111111111111111,different,0,5.35,0
5eb9e9546dffac12320418e9,ENG-SPA,15,Spanish,UK,caballo,havaio,3.177999973,0.325925925925925,0.074074074074074,different,2,92.88,0
5eb9e9546dffac12320418e9,ENG-SPA,16,Spanish,UK,caja,gapa,1.546000004,0.25,0,different,0,89.75,0
5eb9e9546dffac12320418e9,ENG-SPA,17,Spanish,UK,calcetin,tantanine,6.676000118,0.181818181818181,0,different,16,8.98,0
5eb9e9546dffac12320418e9,ENG-SPA,18,Spanish,UK,camisa,camica,1.480000019,0.311111111111111,0.148148148148148,different,6,46.37,0
5eb9e9546dffac12320418e9,ENG-SPA,19,Spanish,UK,camiseta,cameceta,3.244999886,0.42051282051282,0.256410256410256,different,,,0
5eb9e9546dffac12320418e9,ENG-SPA,20,Spanish,UK,caracol,caracol,2.944999933,0.277777777777777,0.0833333333333333,different,7,1.76,0
5eb9e9546dffac12320418e9,ENG-SPA,21,Spanish,UK,cebra,devra,1.114000082,0.573333333333333,0.266666666666666,different,0,2.51,0
5eb9e9546dffac12320418e9,ENG-SPA,22,Spanish,UK,cepillo,zebingo,3.177999973,0.133333333333333,0,different,2,14.16,0
5eb9e9546dffac12320418e9,ENG-SPA,23,Spanish,UK,cerdo,fevo,1.664000034,0.316666666666666,0.208333333333333,different,3,39.14,0
5eb9e9546dffac12320418e9,ENG-SPA,24,Spanish,UK,cereza,sereta,2.627999783,0.36,0.333333333333333,different,6,13.59,0
5eb9e9546dffac12320418e9,ENG-SPA,25,Spanish,UK,cesta,sesta,1.447000027,0.484848484848484,0.0606060606060606,different,0,13.18,1
5eb9e9546dffac12320418e9,ENG-SPA,26,Spanish,UK,chaqueta,cha que ta,6.191999912,0.533333333333333,0.303030303030303,different,0,33.41,0
5eb9e9546dffac12320418e9,ENG-SPA,27,Spanish,UK,chocolate,chocolate,2.996000051,0.533333333333333,0.244444444444444,same_consonant,0,29.39,0
5eb9e9546dffac12320418e9,ENG-SPA,28,Spanish,UK,cielo,cierto,2.696999788,0.355555555555555,0.148148148148148,different,0,44.8,0
5eb9e9546dffac12320418e9,ENG-SPA,29,Spanish,UK,coche,bucha,1.230999947,0.333333333333333,0.166666666666666,same_consonant,2,483.06,1
5eb9e9546dffac12320418e9,ENG-SPA,30,Spanish,UK,corona,corona,1.830000162,0.545454545454545,0.0303030303030302,same_consonant,4,13.69,0
5eb9e9546dffac12320418e9,ENG-SPA,31,Spanish,UK,cubo,burro,1.546999931,0.355555555555555,0.111111111111111,different,1,10.02,0
5eb9e9546dffac12320418e9,ENG-SPA,32,Spanish,UK,cuchara,buchara,1.612999916,0.28,0.2,different,3,7.61,0
5eb9e9546dffac12320418e9,ENG-SPA,33,Spanish,UK,dedo,devo,1.496000051,0.266666666666666,0.185185185185185,different,0,36.67,0
5eb9e9546dffac12320418e9,ENG-SPA,34,Spanish,UK,ensalada,ensalada,3.378000021,0.461538461538461,0.205128205128205,different,0,17.02,0
5eb9e9546dffac12320418e9,ENG-SPA,35,Spanish,UK,esponja,despocha,4.760999918,0.588888888888888,0.111111111111111,different,0,6.71,1
5eb9e9546dffac12320418e9,ENG-SPA,36,Spanish,UK,estrella,estraga,3.745000124,0.4,0,different,3,81.35,1
5eb9e9546dffac12320418e9,ENG-SPA,37,Spanish,UK,flor,flo,0.998000145,0.444444444444444,0.037037037037037,same_consonant,1,22.76,1
5eb9e9546dffac12320418e9,ENG-SPA,38,Spanish,UK,frambuesa,trambuesa,2.745000124,0.325,0.0833333333333333,different,0,1.88,0
5eb9e9546dffac12320418e9,ENG-SPA,39,Spanish,UK,gafas,iaspas,2.213000059,0.363636363636363,0,same_consonant,0,33.12,1
5eb9e9546dffac12320418e9,ENG-SPA,40,Spanish,UK,galleta,quaeta,3.243999958,0.377777777777777,0.0833333333333333,different,,,0
5eb9e9546dffac12320418e9,ENG-SPA,41,Spanish,UK,gallina,hayena,2.711999893,0.34074074074074,0.074074074074074,different,16,11.37,0
5eb9e9546dffac12320418e9,ENG-SPA,42,Spanish,UK,gato,garto,1.746000051,0.552380952380952,0.238095238095238,different,9,66.33,0
5eb9e9546dffac12320418e9,ENG-SPA,43,Spanish,UK,globo,lowo,1.031000137,0.44,0.166666666666666,different,0,8.67,0
5eb9e9546dffac12320418e9,ENG-SPA,44,Spanish,UK,gorrion,gorion,2.230000019,0.266666666666666,0.138888888888888,different,,,0
5eb9e9546dffac12320418e9,ENG-SPA,45,Spanish,UK,gorro,goro,2.980000019,0.380952380952381,0.0952380952380952,different,14,64.18,0
5eb9e9546dffac12320418e9,ENG-SPA,46,Spanish,UK,grifo,grifo,2.062000036,0.183333333333333,0,different,8,14.75,0
5eb9e9546dffac12320418e9,ENG-SPA,47,Spanish,UK,guitarra,gitarra,3.127999783,0.4,0.333333333333333,same_consonant,0,15.59,1
5eb9e9546dffac12320418e9,ENG-SPA,48,Spanish,UK,gusano,busano,3.228999853,0.296296296296296,0.074074074074074,different,8,10.12,0
5eb9e9546dffac12320418e9,ENG-SPA,49,Spanish,UK,hormiga,bormega,1.315999985,0.296296296296296,0.074074074074074,different,9,5.35,0
5eb9e9546dffac12320418e9,ENG-SPA,50,Spanish,UK,jirafa,giraffa,1.812999964,0.496969696969697,0.303030303030303,different,0,1.49,0
5eb9e9546dffac12320418e9,ENG-SPA,51,Spanish,UK,ladrillo,ladrigo,1.546999931,0.375757575757575,0.181818181818181,different,8,10.18,0
5eb9e9546dffac12320418e9,ENG-SPA,52,Spanish,UK,lapiz,late,1.629999876,0.2,0,different,0,9.86,0
5eb9e9546dffac12320418e9,ENG-SPA,53,Spanish,UK,leche,leche,1.396999836,0.25,0,different,0,42.53,1
5eb9e9546dffac12320418e9,ENG-SPA,54,Spanish,UK,lengua,lengwa,2.894999981,0.325925925925925,0.111111111111111,different,3,31.16,1
5eb9e9546dffac12320418e9,ENG-SPA,55,Spanish,UK,leon,leon,1.479000092,0.444444444444444,0.222222222222222,same_consonant,1,15.35,1
5eb9e9546dffac12320418e9,ENG-SPA,56,Spanish,UK,libro,libro,1.680000067,0.216666666666666,0.125,different,3,176.98,0
5eb9e9546dffac12320418e9,ENG-SPA,57,Spanish,UK,loro,loro,3.661000013,0.311111111111111,0.222222222222222,different,2,3.27,0
5eb9e9546dffac12320418e9,ENG-SPA,58,Spanish,UK,luna,luna,2.213000059,0.399999999999999,0.285714285714285,different,6,49.96,1
5eb9e9546dffac12320418e9,ENG-SPA,59,Spanish,UK,mano,ano,0.780999899,0.3,0.208333333333333,different,2,279.65,0
5eb9e9546dffac12320418e9,ENG-SPA,60,Spanish,UK,manzana,fantana,1.296999931,0.08,0,different,0,23.67,0
5eb9e9546dffac12320418e9,ENG-SPA,61,Spanish,UK,mariposa,marigosca,2.578999996,0.116666666666666,0.25,different,0,5.51,0
5eb9e9546dffac12320418e9,ENG-SPA,62,Spanish,UK,martillo,martinho,4.842999935,0.181818181818181,0.0909090909090909,different,0,12.47,0
5eb9e9546dffac12320418e9,ENG-SPA,63,Spanish,UK,mesa,vesa,1.746000051,0.148148148148148,0.222222222222222,different,1,105.63,0
5eb9e9546dffac12320418e9,ENG-SPA,64,Spanish,UK,moneda,moneta,1.233999968,0.293333333333333,0.166666666666666,different,6,9.75,1
5eb9e9546dffac12320418e9,ENG-SPA,65,Spanish,UK,mono,mono,1.447999954,0.4,0.148148148148148,same_consonant,1,33.51,1
5eb9e9546dffac12320418e9,ENG-SPA,66,Spanish,UK,moto,motol,6.441999912,0.307692307692307,0.205128205128205,same_consonant,0,0.75,1
5eb9e9546dffac12320418e9,ENG-SPA,67,Spanish,UK,muneca,munecha,2.614000082,0.251851851851851,0.111111111111111,different,5,24.76,1
5eb9e9546dffac12320418e9,ENG-SPA,68,Spanish,UK,naranja,narata,1.812999964,0.166666666666666,0,different,0,22.31,0
5eb9e9546dffac12320418e9,ENG-SPA,69,Spanish,UK,nariz,nari,1.496999979,0.222222222222222,0.111111111111111,same_consonant,6,69.75,0
5eb9e9546dffac12320418e9,ENG-SPA,70,Spanish,UK,ola,hola,1.29700017,0,0.142857142857142,different,8,21.25,0
5eb9e9546dffac12320418e9,ENG-SPA,71,Spanish,UK,ombligo,onlingo,1.480000019,0.328888888888888,0.222222222222222,different,,,0
5eb9e9546dffac12320418e9,ENG-SPA,72,Spanish,UK,osito,bruccito,2.796000004,0.122222222222222,0.25,different,,,0
5eb9e9546dffac12320418e9,ENG-SPA,73,Spanish,UK,oveja,oveha,1.213000059,0,0,different,8,13.43,0
5eb9e9546dffac12320418e9,ENG-SPA,74,Spanish,UK,pajaro,bar harro,3.262000084,0.34074074074074,0.148148148148148,different,7,45.45,0
5eb9e9546dffac12320418e9,ENG-SPA,75,Spanish,UK,pan,ban,1.895999908,0.266666666666666,0,different,5,28.33,0
5eb9e9546dffac12320418e9,ENG-SPA,76,Spanish,UK,panal,panyal,3.795000076,0.222222222222222,0.111111111111111,different,8,0.78,0
5eb9e9546dffac12320418e9,ENG-SPA,77,Spanish,UK,pantalon,fantaon,2.161999941,0.32,0.2,different,0,5.16,0
5eb9e9546dffac12320418e9,ENG-SPA,78,Spanish,UK,pastel,pastille,2.062999964,0.12,0.2,different,8,45.06,1
5eb9e9546dffac12320418e9,ENG-SPA,79,Spanish,UK,patata,patata,4.993000031,0.428571428571428,0.238095238095238,same_consonant,0,11.29,1
5eb9e9546dffac12320418e9,ENG-SPA,80,Spanish,UK,pato,parto,1.430999994,0.438095238095238,0.142857142857142,different,11,24.76,0
5eb9e9546dffac12320418e9,ENG-SPA,81,Spanish,UK,pelota,pillota,1.246999979,0.429629629629629,0.074074074074074,different,5,104.96,1
5eb9e9546dffac12320418e9,ENG-SPA,82,Spanish,UK,perro,bero,1.214999914,0.361904761904761,0.0476190476190476,different,1,192.84,0
5eb9e9546dffac12320418e9,ENG-SPA,83,Spanish,UK,pez,belle,0.964999914,0.555555555555555,0.277777777777777,different,1,83.49,0
5eb9e9546dffac12320418e9,ENG-SPA,84,Spanish,UK,pie,bien,0.748000145,0.266666666666666,0,different,5,64.92,0
5eb9e9546dffac12320418e9,ENG-SPA,85,Spanish,UK,pierna,bienma,2.079999924,0.0888888888888888,0,different,2,56.51,0
5eb9e9546dffac12320418e9,ENG-SPA,86,Spanish,UK,pingüino,binguino,2.479000092,0.666666666666666,0.222222222222222,same_consonant,0,2.88,1
5eb9e9546dffac12320418e9,ENG-SPA,87,Spanish,UK,platano,blatano,1.612999916,0.297435897435897,0.0769230769230769,different,0,10.73,0
5eb9e9546dffac12320418e9,ENG-SPA,88,Spanish,UK,plato,lato,1.395999908,0.6,0.133333333333333,same_consonant,7,25.65,1
5eb9e9546dffac12320418e9,ENG-SPA,89,Spanish,UK,pluma,blooma,1.996000051,0.177777777777777,0,different,6,6.63,0
5eb9e9546dffac12320418e9,ENG-SPA,90,Spanish,UK,pollo,boyo,1.829000235,0.281481481481481,0.148148148148148,different,0,61.73,0
5eb9e9546dffac12320418e9,ENG-SPA,91,Spanish,UK,puerta,buerta,2.761999846,0.183333333333333,0,different,5,292.06,0
5eb9e9546dffac12320418e9,ENG-SPA,92,Spanish,UK,sandwich,sandwich,2.777999878,0.594871794871794,0.282051282051282,same_consonant,0,21.92,1
5eb9e9546dffac12320418e9,ENG-SPA,93,Spanish,UK,sol,sol,1.030999899,0.533333333333333,0.222222222222222,same_consonant,13,69.67,1
5eb9e9546dffac12320418e9,ENG-SPA,94,Spanish,UK,tambor,tabo,2.429000139,0.386666666666666,0,different,4,8.47,0
5eb9e9546dffac12320418e9,ENG-SPA,95,Spanish,UK,tenedor,tenerol,1.513000011,0.28,0.0666666666666666,different,12,8.82,0
5eb9e9546dffac12320418e9,ENG-SPA,96,Spanish,UK,tigre,clingele,3.893999815,0.373333333333333,0.2,same_consonant,0,18.53,1
5eb9e9546dffac12320418e9,ENG-SPA,97,Spanish,UK,tijeras,deheras,2.412999868,0.411111111111111,0.305555555555555,different,1,6.69,0
5eb9e9546dffac12320418e9,ENG-SPA,98,Spanish,UK,tobogan,,2.046000004,0.144444444444444,0.166666666666666,different,2,17.82,1
5eb9e9546dffac12320418e9,ENG-SPA,99,Spanish,UK,tomate,tomate,2.494999886,0.461538461538461,0.333333333333333,same_consonant,0,5.9,1
5eb9e9546dffac12320418e9,ENG-SPA,100,Spanish,UK,toro,toro,1.263999939,0.476190476190476,0.238095238095238,different,6,27.51,0
5eb9e9546dffac12320418e9,ENG-SPA,101,Spanish,UK,tren,tren,1.930000067,0.666666666666666,0.222222222222222,same_consonant,0,95.06,1
5eb9e9546dffac12320418e9,ENG-SPA,102,Spanish,UK,ventana,banana,1.231000185,0.215384615384615,0.128205128205128,different,0,86,0
5eb9e9546dffac12320418e9,ENG-SPA,103,Spanish,UK,zanahoria,sanalia,4.709000111,0.246153846153846,0.128205128205128,different,3,3.82,0
5ebac91735226005282f48dd,ENG-CAT,104,Catalan,UK,abella,available,3.616000175,0,0,different,27,10.35,0
5ebac91735226005282f48dd,ENG-CAT,105,Catalan,UK,aigua,celery,30.54999995,0.222222222222222,0.222222222222222,different,0,225.06,0
5ebac91735226005282f48dd,ENG-CAT,106,Catalan,UK,aixeta,shed,2.534999847,0.2,0.25,different,8,14.75,0
5ebac91735226005282f48dd,ENG-CAT,107,Catalan,UK,amanida,mutant,7.398999929,0.122222222222222,0.166666666666666,different,0,17.02,0
5ebac91735226005282f48dd,ENG-CAT,108,Catalan,UK,ampolla,hump,6.649000168,0.16,0,different,0,50.75,0
5ebac91735226005282f48dd,ENG-CAT,109,Catalan,UK,arbre,camera,3.100000143,0.285714285714285,0.19047619047619,different,5,65,0
5ebac91735226005282f48dd,ENG-CAT,110,Catalan,UK,berenar,curve,3.410999775,0.32,0.166666666666666,different,5,9.14,0
5ebac91735226005282f48dd,ENG-CAT,111,Catalan,UK,bibero,debra,4.851000071,0.32,0,same_consonant,0,50.75,0
5ebac91735226005282f48dd,ENG-CAT,112,Catalan,UK,bici,bee,8.467000008,0.416666666666666,0.25,same_consonant,9,25.88,1
5ebac91735226005282f48dd,ENG-CAT,113,Catalan,UK,boca,book,1.414000034,0.233333333333333,0.0416666666666666,different,0,104.41,0
5ebac91735226005282f48dd,ENG-CAT,114,Catalan,UK,bol,ball,2.200000048,0.571428571428571,0.142857142857142,same_consonant,12,21.45,1
5ebac91735226005282f48dd,ENG-CAT,115,Catalan,UK,bolet,boiler,3,0.242424242424242,0.181818181818181,different,1,2.14,0
5ebac91735226005282f48dd,ENG-CAT,116,Catalan,UK,bolquer,thick,3.417000055,0.251851851851851,0.037037037037037,different,8,0.78,0
5ebac91735226005282f48dd,ENG-CAT,117,Catalan,UK,boto,boot,1.815000057,0.5,0.125,same_consonant,0,28.25,0
5ebac91735226005282f48dd,ENG-CAT,118,Catalan,UK,bou,bow,1.61500001,0.333333333333333,0.333333333333333,same_consonant,6,27.51,1
5ebac91735226005282f48dd,ENG-CAT,119,Catalan,UK,caixa,money,1.743000031,0.25,0,different,0,89.75,0
5ebac91735226005282f48dd,ENG-CAT,120,Catalan,UK,cama,camel,3.034000158,0.361904761904761,0.238095238095238,different,2,56.51,0
5ebac91735226005282f48dd,ENG-CAT,121,Catalan,UK,camisa,blouse,3.399999857,0.4,0.19047619047619,different,6,46.37,0
5ebac91735226005282f48dd,ENG-CAT,122,Catalan,UK,casa,dress,4,0.183333333333333,0.25,different,1,514,0
