participant,trial_id,word,phonology,language_l1,test_language,accuracy,typing_onset,sim,lev,frequency_zipf
5e642125757e611ae1a52811,62,martillo,/marˈti.ʎo/,English,Spanish,0.078125,0.734999895,-0.702931272197001,0.549932930366466,-1.09041270417418
5e642125757e611ae1a52811,63,mesa,/'me.sa/,English,Spanish,0.25,2.736999989,-0.729239268160558,0.3313718187147,-0.115937071286162
5e642125757e611ae1a52811,64,moneda,/mo'ne.ða/,English,Spanish,0.0555555555555556,1.753000021,-0.202553188970135,0.905094736800587,-0.909656593014235
5e642125757e611ae1a52811,65,mono,/'mo.no/,English,Spanish,0.25,0.702000141,0.413264380544822,0.3313718187147,-0.642262528248498
5e642125757e611ae1a52811,66,moto,/'mo.to/,English,Spanish,0.16,2.320000172,0.0550762935529924,-0.476090065998775,-0.931886784420583
5e642125757e611ae1a52811,67,muneca,/mu'ɲe.ka/,English,Spanish,0.0833333333333333,1.536000013,-1.13438240599934,1.16008270039431,-0.689011731040746
5e642125757e611ae1a52811,68,naranja,/naˈɾaŋ.xa/,English,Spanish,0.0408163265306122,0.952000141,-0.931810837079953,1.20561626532176,-0.891858837381522
5e642125757e611ae1a52811,69,nariz,/naˈɾiθ/,English,Spanish,0.08,2.253000021,-0.121524561402379,-0.280599293910247,-0.4284162960419
5e642125757e611ae1a52811,71,ombligo,/omˈbli.ɣo/,English,Spanish,0.046875,1.369000196,0.222847105760593,0.235751332367052,-1.67799528024502
5e642125757e611ae1a52811,72,osito,/o'si.to/,English,Spanish,0.0625,0.736000061,-0.758178063720471,0.276731540801756,-1.44590194158002
5e642125757e611ae1a52811,73,oveja,/o.'βe.xa/,English,Spanish,0.04,0.801000118,-1.05335377843159,0.3313718187147,-1.36966167956278
5e642125757e611ae1a52811,74,pajaro,/'pa.xa.ɾo/,English,Spanish,0.0277777777777778,0.568000078,-0.972325150863831,1.03258871859745,-0.800250578548969
5e642125757e611ae1a52811,75,pan,/pan/,English,Spanish,0.333333333333333,1.017999887,-0.992582307755769,0.3313718187147,-0.47691755369048
5e642125757e611ae1a52811,76,panal,/paˈɲal/,English,Spanish,0.04,2.804000139,-0.243067502754014,1.47881765488647,-1.57913997291485
5e642125757e611ae1a52811,77,pantalon,/paŋ.taˈlon/,English,Spanish,0.0625,1.301999807,-0.567182013025044,0.618233277757644,-1.28916177394209
5e642125757e611ae1a52811,78,pastel,/pas'tel/,English,Spanish,0.078125,0.851999998,-0.567182013025044,0.650106773206858,-0.422180530057296
5e642125757e611ae1a52811,79,patata,/pa'ta.ta/,English,Spanish,0.111111111111111,0.651000023,0.85877713818969,-0.816074017457075,-1.73915535003084
5e642125757e611ae1a52811,80,pato,/'pa.to/,English,Spanish,0.0625,4.994999886,-0.871039366404134,1.47881765488647,-0.993290171518589
5e642125757e611ae1a52811,81,pelota,/pe'lo.ta/,English,Spanish,0.111111111111111,1.218999863,-0.243067502754014,0.395118809613129,-0.554082656544031
5e642125757e611ae1a52811,82,perro,/'pe.ro/,English,Spanish,0.0555555555555556,0.467999935,-1.53952554383813,1.47881765488647,0.0671074444631859
5e642125757e611ae1a52811,83,pez,/ˈpeθ/,English,Spanish,0.111111111111111,1.40199995,1.837994925999e-05,-0.816074017457075,-0.733796533559192
5e642125757e611ae1a52811,84,pie,/'pje/,English,Spanish,0,1.820000172,-1.29643966113486,0.713853764105288,-0.141558254575791
5e642125757e611ae1a52811,85,pierna,/'pjer.na/,English,Spanish,0.0555555555555556,0.951999903,-0.32409613032177,0.522612791409996,-0.448082314457772
5e642125757e611ae1a52811,87,platano,/'pla.ta.no/,English,Spanish,0.0612244897959184,0.969000101,-0.532455458353146,-0.0511101266758919,-1.68136698181507
5e642125757e611ae1a52811,88,plato,/'pla.to/,English,Spanish,0.0833333333333333,1.184999943,1.49904798995277,-0.510088461144602,-0.719876090358639
5e642125757e611ae1a52811,89,pluma,/'plu.ma/,English,Spanish,0.0277777777777778,3.503999949,-1.39367401421617,1.172832098574,-1.1282163889416
5e642125757e611ae1a52811,90,pollo,/ˈpo.ʎo/,English,Spanish,0,1.035000086,-1.53952554383813,1.47881765488647,-0.485771057731745
5e642125757e611ae1a52811,91,puerta,/'pwer.ta/,English,Spanish,0.0277777777777778,1.68599987,-1.33695397491874,0.777600755003721,0.367424602910129
5e642125757e611ae1a52811,92,sandwich,/'sand.wi͡ʃ/,English,Spanish,0.109375,1.036000013,1.44562252122678,-1.25319624076061,-0.754714740511099
5e642125757e611ae1a52811,93,sol,/'sol/,English,Spanish,0.1875,0.818000078,1.33699073481726,-1.58103790823826,-0.211572051295158
5e642125757e611ae1a52811,94,tambor,/tam.'bor/,English,Spanish,0.06,1.052000046,-0.445639071673405,0.267624827816267,-1.50296070232913
5e642125757e611ae1a52811,95,tenedor,/te.ne.'ðor/,English,Spanish,0.0612244897959184,0.867999792,-0.497728903681252,0.659213486192347,-1.39363670208947
5e642125757e611ae1a52811,97,tijeras,/ti'xe.ɾas/,English,Spanish,0.0408163265306122,3.003999949,-0.931810837079953,-0.324311516240602,-1.33137632458985
5e642125757e611ae1a52811,98,tobogan,/to.βoˈɣan/,English,Spanish,0,1.13499999,-0.827631173064263,0.3313718187147,-2.05985899577706
5e642125757e611ae1a52811,99,tomate,/to'ma.te/,English,Spanish,0.138888888888889,0.417000055,1.01070581487923,-0.911694503804723,-1.17276054885517
5e642125757e611ae1a52811,100,toro,/ˈto.ɾo/,English,Spanish,0.25,2.253000021,-0.749496425052498,1.47881765488647,-1.09664137813186
5e642125757e611ae1a52811,101,tren,/ˈtɾen/,English,Spanish,0.12,0.951999903,1.40181363687146,-1.65753429731638,-0.307066771274598
5e642125757e611ae1a52811,102,ventana,/beŋ.'ta.na/,English,Spanish,0.0816326530612245,1.201999903,-0.527112911480549,1.2602565432347,-0.293427830885458
5e642125757e611ae1a52811,103,zanahoria,/θa.naˈo.ɾja/,English,Spanish,0.0246913580246914,2.654000044,-0.992582307755769,0.952904979974412,-1.65829031646988
5e6571b32013562f77434b40,2,avestruz,/a'βes.tɾuθ/,English,Spanish,0.03125,1.016000032,-0.102714344288432,-0.290161342545012,-2.24633897041848
5e6571b32013562f77434b40,3,barco,/ˈbaɾ.ko/,English,Spanish,0.12,1.648000002,0.170178497841548,0.3313718187147,-0.227938220505146
5e6571b32013562f77434b40,4,biberon,/biβeˈɾon/,English,Spanish,0,2.963999987,-0.61611488551726,0.0581704291499894,-1.91756162951679
5e6571b32013562f77434b40,5,bici,/ˈbi.θi/,English,Spanish,0.0612244897959184,0.964999914,0.739404606505048,-0.0511101266758919,-1.45592524506743
5e6571b32013562f77434b40,6,boca,/'bo.ka/,English,Spanish,0.125,0.582000017,-0.445639071673405,0.905094736800587,-0.0146958743908361
5e6571b32013562f77434b40,7,bocadillo,/bo.kaˈdi.ʎo/,English,Spanish,0.0123456790123457,1.865999937,-0.62795348370086,0.37918206188852,-1.50071003745441
5e6571b32013562f77434b40,8,bol,/'bol/,English,Spanish,0.125,0.931999922,1.30371111992336,-1.48541742189061,-2.00714598596967
5e6571b32013562f77434b40,9,boli,/'bo.li/,English,Spanish,0.1875,5.680000067,-0.506410542349225,1.47881765488647,-2.6945136847573
5e6571b32013562f77434b40,10,botella,/boˈte.ʎa/,English,Spanish,0.0816326530612245,0.815999985,0.62799024359938,-0.497339062964917,-0.526747573502903
5e6571b32013562f77434b40,11,boton,/boˈton/,English,Spanish,0.0833333333333333,0.615999937,1.74213387265604,-1.7340306863945,-0.817489573643542
5e6571b32013562f77434b40,12,brazo,/ˈbɾa.θo/,English,Spanish,0.12,0.683000088,-1.53952554383813,1.01983932041776,-0.413558357802713
5e6571b32013562f77434b40,13,buho,/ˈbu.o/,English,Spanish,0.0277777777777778,3.680999994,-0.32409613032177,0.203877836917833,-1.85808418364374
5e6571b32013562f77434b40,14,burro,/'bu.ro/,English,Spanish,0.0833333333333333,1.731999874,-0.761650719187661,1.47881765488647,-1.19236792633987
5e6571b32013562f77434b40,16,caja,/'ka.xa/,English,Spanish,0,1.549000025,-0.62795348370086,0.140130846019404,-0.104698255173358
5e6571b32013562f77434b40,17,calcetin,/kalθeˈtin/,English,Spanish,0.0625,0.999000072,-0.876564045556482,0.713853764105292,-1.77534044175711
5e6571b32013562f77434b40,18,camisa,/kaˈmi.sa/,English,Spanish,0.0555555555555556,1.331999779,-1.33695397491874,1.03258871859745,-0.495263036693737
5e6571b32013562f77434b40,19,camiseta,/ka.mi'se.ta/,English,Spanish,0.03125,2.36500001,-0.749496425052498,0.426992305062348,-0.850024287667643
5e6571b32013562f77434b40,20,caracol,/ka.ɾaˈkol/,English,Spanish,0.0204081632653061,4.296999931,-0.584545290360993,0.440652374540581,-1.79680831118977
5e6571b32013562f77434b40,21,cebra,/ˈθe.bɾa/,English,Spanish,0.16,0.764999866,-0.147306397446665,-0.0511101266758919,-1.91756162951679
5e6571b32013562f77434b40,22,cepillo,/θeˈpi.ʎo/,English,Spanish,0.0612244897959184,2.815000057,-1.53952554383813,0.650106773206858,-1.19236792633987
5e6571b32013562f77434b40,23,cerdo,/'θeɾ.ðo/,English,Spanish,0.04,1.648000002,-1.05335377843159,1.09633570949588,-0.559072312872818
5e6571b32013562f77434b40,24,cereza,/θeˈɾe.θa/,English,Spanish,0.0555555555555556,0.964999914,-0.810267895728318,0.140130846019404,-1.48744257743537
5e6571b32013562f77434b40,25,cesta,/'θes.ta/,English,Spanish,0,1.747999907,-0.150463356962292,0.823134319931173,-1.60397437686938
5e6571b32013562f77434b40,27,chocolate,/tʃ͡o.koˈla.te/,English,Spanish,0.111111111111111,0.165999889,1.39269791627009,-1.43760717871679,-0.487338902254548
5e6571b32013562f77434b40,28,cielo,/ˈθje.lo/,English,Spanish,0,2.61500001,-0.761650719187661,1.47881765488647,0.00691430162771288
5e6571b32013562f77434b40,29,coche,/ˈkot͡ʃe/,English,Spanish,0,0.815000057,0.261914479766477,-0.14673061302354,-0.0923656560115244
